"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/7/2023 6:10:28 PM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,-
StartYear,1980
"<HEADER ecospace/>"
EcospaceScenario,spa_01
MapRows,53
MapCols,131
MapCellLength,14.84601
MapCellSize,0.1335878
MapLatitude,31.00668
MapLongitude,-98
NoActiveCells,5258
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"Layer 1 Primary Production","ChlA (depth integrated)"
"Layer 1 Surface temp","Temperature - surface"
"Layer 2 Bottom temp","Temperature - bottom"
"Layer 3 PP","ChlA (depth integrated)"
"Layer 4 Average temp","Salinity - average"
"Layer 5 Salinity","Salinity - average"
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",494806.705026413
"Number of cells",2245

TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
230,0.0253104,0.001358897,0.001487367,0.03718163,0.0293678,0.1878324,0.009421513,0.002746223,0.05621363,0.001825794,0.008713881,0.002675958,0.0003297645,0.02380478,0.01800925,0.001683009,0.000568682,0.05003016,0.001229305,0.02804366,7.6087E-05,0.02635596,5.452957E-05,0.01273318,0.07528029,0.003624135,0.002933972,0.0001901594,0.001428682,4.954789E-05,0.001232789,0.0004009269,0.0002830126,0.02381601,0.0002003892,0.0008333397,0.0004067415,3.09047E-06,2.737974E-05,0.001874604,0.06892001,0.01165952,0.2025122,0.002610496,0.01538801,0.001131021,0.007336877,0.01111165,9.909865,0.0001491358,0.01627561,0.1408789,1.859599,0.1415318,0.0002424906,0.0003125328,0.01182323,0.1512466,0.421806,0.1176567,0.04204791,0.05286934,0.06072334,0.03671321,0.0001758609,2.220654,0.007950451,0.003173849,0.04350022,0.08069669,20.58936,1.935723,5.865623,5.907497,8.408652,3.716581,5.840456,15.02323
231,0.02530782,0.001356278,0.00148795,0.03722215,0.02937896,0.1876211,0.009423531,0.002748991,0.05622994,0.001825329,0.008765926,0.002681557,0.0003272376,0.02378357,0.01822318,0.001678122,0.0005735449,0.05211907,0.001230473,0.02862049,7.584485E-05,0.02644501,5.599477E-05,0.01304638,0.07529362,0.003663836,0.002914472,0.0001922241,0.001423046,4.936999E-05,0.001230804,0.0004034423,0.0002836743,0.02387579,0.0002310917,0.0008699098,0.000412535,3.09969E-06,2.753832E-05,0.001882798,0.07021999,0.0125175,0.2028661,0.002625545,0.01536831,0.001150308,0.007615283,0.0113584,10.03861,0.0001493236,0.01634613,0.1399114,1.834784,0.1419637,0.0002422466,0.000318828,0.01180446,0.1442658,0.3833096,0.1057447,0.03888129,0.05015829,0.06481951,0.03755601,0.0001778466,2.195396,0.00650274,0.00290046,0.04266878,0.07987361,19.75601,1.919902,4.689604,5.203352,8.758691,4.819223,6.62384,14.02598
232,0.02530181,0.001353558,0.001487669,0.03726028,0.02938884,0.1874328,0.009424591,0.002751794,0.05624223,0.001824835,0.008824481,0.00268602,0.000324738,0.02376222,0.01842081,0.001673219,0.0005783385,0.05420224,0.001230973,0.02944889,8.073161E-05,0.02675771,5.585473E-05,0.01323758,0.07527655,0.003877775,0.002930577,0.0001948247,0.001464374,4.901143E-05,0.001227595,0.0004165619,0.0002843104,0.02585274,0.0002394344,0.000906999,0.0004167473,3.090625E-06,2.764623E-05,0.00189506,0.07147878,0.01303523,0.2032534,0.00263798,0.01534487,0.001161521,0.007763292,0.0115776,10.09934,0.000149397,0.01641541,0.1387348,1.807714,0.1417237,0.0002416769,0.00032366,0.0118034,0.1470707,0.3539996,0.0939322,0.03740179,0.04798171,0.06868432,0.03816396,0.0001780063,2.106023,0.006857437,0.002749698,0.04124272,0.0783411,18.94415,1.88938,3.967841,4.725721,10.76012,5.889983,9.24592,15.15251
233,0.02529593,0.001350676,0.001486461,0.03729029,0.02940027,0.1873461,0.009426089,0.002755611,0.0562537,0.00182429,0.008906003,0.002689857,0.0003223638,0.0237434,0.01863273,0.001668884,0.0005830871,0.05468534,0.001231921,0.03029102,7.956094E-05,0.02770325,5.519939E-05,0.01336919,0.07525478,0.004061149,0.002958578,0.0001963178,0.001503863,4.835459E-05,0.001224146,0.0004277337,0.0002848087,0.02847959,0.0002450933,0.001006558,0.0004247976,3.069263E-06,2.781549E-05,0.00190175,0.07257813,0.01243985,0.203893,0.002648737,0.01532769,0.001170447,0.0078848,0.0117225,10.0115,0.0001494077,0.01648129,0.1378606,1.789516,0.1413092,0.0002408653,0.0003225857,0.01169435,0.1636315,0.336741,0.08397128,0.03841548,0.04813404,0.06794766,0.03793563,0.0001781975,1.989459,0.008005893,0.002869321,0.03906628,0.07675342,18.50853,1.891514,3.87989,4.722013,12.92922,5.927816,12.1575,19.36732
234,0.02529451,0.001347706,0.001484566,0.03730667,0.02941745,0.1874292,0.009427958,0.002760891,0.05626775,0.001823739,0.009032381,0.002693703,0.0003208726,0.0237298,0.01880284,0.001664897,0.0005864512,0.05350858,0.001234541,0.03026789,7.482058E-05,0.02825035,5.622795E-05,0.01353548,0.07527396,0.003987286,0.002976564,0.0002005475,0.00150963,4.795538E-05,0.001222278,0.0004214853,0.0002855142,0.02818306,0.0002524751,0.001081003,0.0004398088,3.046145E-06,2.803183E-05,0.001904748,0.07348425,0.0112424,0.2054783,0.002660405,0.01534754,0.001180969,0.008203079,0.01179196,9.870869,0.0001492069,0.01655546,0.1378013,1.787665,0.1400778,0.0002395909,0.0003149535,0.01173691,0.1947077,0.3354626,0.07900967,0.03965311,0.04868357,0.06246216,0.03690297,0.0001810998,1.910113,0.009163765,0.002770299,0.03355772,0.07581878,18.32739,1.75745,4.419002,5.271587,14.59437,4.959293,13.95957,24.50194
235,0.02529549,0.001344799,0.001482519,0.03730752,0.02943757,0.1876443,0.009430923,0.002766528,0.05628714,0.001823419,0.009175342,0.002697726,0.0003199431,0.02370987,0.018812,0.001658755,0.0005847978,0.05183641,0.001237379,0.02943151,7.375105E-05,0.02897078,5.759837E-05,0.01359761,0.07533433,0.003738073,0.002968357,0.0002028415,0.001461342,4.772917E-05,0.001220575,0.0004083049,0.0002860016,0.02652729,0.0002480016,0.001154301,0.0004487001,3.030489E-06,2.820571E-05,0.001905959,0.07397798,0.009991679,0.2074795,0.002672039,0.01538308,0.001182519,0.008493491,0.01175436,9.722136,0.0001487852,0.01663181,0.1383864,1.802157,0.1381754,0.000237919,0.000305759,0.01185447,0.2313303,0.3578742,0.07833007,0.04204596,0.05071032,0.05584001,0.03563885,0.0001836025,1.873792,0.009850459,0.002575341,0.02782242,0.07582939,18.40693,1.570349,5.453146,6.151659,16.01003,4.142495,14.96366,28.14507
236,0.02530044,0.001342203,0.001480951,0.03729825,0.02945821,0.1880548,0.009436893,0.002772615,0.05631968,0.0018235,0.009337272,0.002702844,0.0003193577,0.02368861,0.01861541,0.00164853,0.000576608,0.050072,0.001239819,0.02812459,6.818365E-05,0.02883727,5.58533E-05,0.01345853,0.07543833,0.003503186,0.002941798,0.0002046414,0.00140872,4.747486E-05,0.00122123,0.0003934087,0.0002861471,0.02465843,0.0002075791,0.001095197,0.0004424831,3.028772E-06,2.821107E-05,0.001896695,0.07351679,0.008856737,0.209689,0.002671707,0.01538156,0.001174006,0.008247487,0.01154766,9.576851,0.0001484015,0.01671486,0.1395582,1.830946,0.1361845,0.0002359289,0.000297262,0.01174348,0.2662298,0.369345,0.08248309,0.04223368,0.05224528,0.04969432,0.03433889,0.0001833371,1.891011,0.01003275,0.002371223,0.02328642,0.0769505,18.72968,1.399524,6.869463,7.118603,16.54704,3.608461,14.2526,30.44218
237,0.0253097,0.001339528,0.001480557,0.03728649,0.02947517,0.1886139,0.009445955,0.002778581,0.05636556,0.001823584,0.009511079,0.002705755,0.0003187184,0.02366843,0.01878031,0.001641592,0.0005752068,0.04831482,0.001241308,0.02824184,6.568006E-05,0.02947939,5.525591E-05,0.013353,0.07549535,0.003518476,0.002918978,0.0002090351,0.001389884,4.732472E-05,0.001224781,0.0003793755,0.0002858598,0.02537862,0.000170346,0.00104073,0.0004318751,3.045041E-06,2.818341E-05,0.001878985,0.0725585,0.007922141,0.2118702,0.002658603,0.01537189,0.001154398,0.007782365,0.01126444,9.401066,0.0001480067,0.01678036,0.1409184,1.862338,0.1376284,0.0002349583,0.0002877894,0.01154807,0.2779495,0.3975545,0.09166198,0.04046776,0.05256381,0.0442047,0.03305911,0.0001797916,1.945459,0.01177338,0.003296238,0.02057305,0.07888588,19.28707,1.394386,8.264228,7.841221,16.48353,3.188047,13.08708,30.26358
238,0.02531564,0.001336904,0.001481582,0.03727127,0.02948513,0.1889762,0.009455913,0.002783624,0.05641473,0.001823715,0.009580586,0.002708266,0.0003173823,0.02365061,0.01903247,0.001637238,0.0005792051,0.04893361,0.001242521,0.02888971,6.873874E-05,0.02943635,5.392993E-05,0.01320601,0.07549068,0.003768986,0.002931979,0.0002106501,0.001429061,4.725365E-05,0.001225533,0.0003825826,0.0002853426,0.02741017,0.0001397754,0.0009880681,0.0004045181,3.077638E-06,2.810734E-05,0.001865083,0.07148317,0.008377022,0.213638,0.002645824,0.01536215,0.001128043,0.007331899,0.01099094,9.405973,0.0001476363,0.01681931,0.1420606,1.887192,0.1407053,0.0002353632,0.0002787458,0.01124954,0.2744904,0.4257108,0.1025055,0.03882904,0.05277559,0.04709125,0.03382959,0.0001751259,2.012915,0.01380924,0.004325479,0.02812586,0.0809119,20.32039,1.66565,9.132015,7.958119,15.26838,2.825146,11.21591,28.8857
239,0.02532301,0.001334544,0.001483769,0.03726722,0.02949177,0.1893192,0.009467357,0.002789439,0.05647178,0.001823876,0.009612896,0.002712507,0.0003158101,0.02363366,0.01930656,0.001634084,0.0005850224,0.05067373,0.001244602,0.02960809,6.76445E-05,0.02953659,5.54753E-05,0.01316368,0.07547355,0.003968341,0.002968985,0.0002096318,0.001467286,4.75623E-05,0.001226874,0.0003973902,0.0002850197,0.02924045,0.0001234434,0.0009105511,0.0003792964,3.122709E-06,2.705331E-05,0.001847825,0.07047488,0.009400206,0.2144285,0.00262992,0.01531413,0.001099752,0.0069601,0.0107266,9.506916,0.0001479563,0.01685264,0.1430826,1.904503,0.1448071,0.0002364366,0.0002794903,0.01098318,0.2503889,0.4432412,0.1102973,0.0367942,0.05285124,0.05330603,0.03554678,0.0001676292,2.108986,0.01411915,0.004744162,0.03728843,0.08268794,21.09288,1.993182,9.155344,7.671196,12.83949,2.60573,8.771747,25.80975
240,0.02533318,0.001332459,0.001486589,0.03728259,0.02949956,0.1896623,0.009478867,0.00279604,0.05653361,0.001824075,0.009631098,0.002718695,0.0003142433,0.02361751,0.01958123,0.001631793,0.0005913194,0.05181263,0.001247731,0.02948838,6.908581E-05,0.02964135,5.803041E-05,0.01317843,0.07549062,0.00394814,0.002986014,0.0002082539,0.001479321,4.753081E-05,0.001228845,0.0004050308,0.0002851871,0.02828165,0.0001185049,0.0009043563,0.0003561025,3.171184E-06,2.574002E-05,0.001833785,0.06980038,0.01044683,0.2148248,0.002619569,0.01526839,0.001075187,0.006734444,0.01051241,9.661217,0.0001484629,0.01689146,0.1438756,1.912377,0.1480299,0.0002376093,0.000286732,0.01087183,0.219983,0.4493552,0.1134642,0.03646144,0.05381151,0.05978923,0.03690923,0.0001618694,2.228545,0.01212548,0.004426126,0.04378174,0.08406622,21.37375,2.197355,8.270581,7.10807,10.15871,2.881682,6.581685,21.26537
241,0.02534622,0.001330586,0.001489453,0.03732042,0.02951001,0.1899227,0.009487873,0.002794433,0.05655546,0.001824301,0.009613966,0.002724609,0.0003124309,0.02360685,0.01983518,0.001625732,0.0005979193,0.05235446,0.001251281,0.02876862,6.849623E-05,0.02941731,5.836505E-05,0.01320152,0.07550994,0.003707394,0.002969212,0.0002068899,0.001447975,4.758218E-05,0.001230556,0.000405189,0.0002849427,0.025979,0.0001351448,0.0009166074,0.0003389365,3.209678E-06,2.532497E-05,0.001816211,0.06949825,0.0112737,0.2150959,0.00261029,0.01516364,0.001058347,0.006615661,0.01035067,9.827166,0.0001485204,0.01690632,0.144026,1.907724,0.149959,0.0002385036,0.0002958598,0.01087446,0.1862832,0.438865,0.1100271,0.03495995,0.05254214,0.06516883,0.03775323,0.0001578188,2.324455,0.009610747,0.003812448,0.0465619,0.08457138,21.07328,2.253146,6.796753,6.356017,8.508598,3.618863,5.576533,16.72322
242,0.02536076,0.001328805,0.001491837,0.03737533,0.02952165,0.1901552,0.009495118,0.002788942,0.05655829,0.001824564,0.009591956,0.002730268,0.0003105665,0.02359452,0.0200629,0.001617698,0.0006044817,0.0532061,0.001253336,0.02824377,6.820585E-05,0.0291889,5.686077E-05,0.01325548,0.07552553,0.003454852,0.002942054,0.0002060249,0.001397555,4.774947E-05,0.001230507,0.0004006922,0.0002847563,0.02371069,0.00015631,0.0009474264,0.0003255417,3.2291E-06,2.521292E-05,0.001799616,0.06955431,0.01199475,0.2153246,0.002603898,0.01504008,0.001048044,0.006575638,0.01025158,9.984389,0.0001483105,0.01691327,0.1436155,1.891761,0.151049,0.0002389538,0.0003047524,0.01094049,0.1628753,0.4125267,0.1018337,0.03321075,0.04955006,0.07048769,0.03840923,0.0001557875,2.342334,0.007363923,0.003308609,0.04662975,0.08400632,20.26071,2.227141,5.311978,5.555007,7.777723,4.621222,5.311537,14.10133
243,0.02537053,0.001327006,0.001493233,0.03743513,0.02953192,0.1901961,0.009499376,0.002780339,0.0565403,0.001824835,0.009544691,0.002733347,0.0003086302,0.02357797,0.02026232,0.001608331,0.0006109204,0.05480126,0.001253016,0.02856801,6.760307E-05,0.02893314,5.350972E-05,0.01322942,0.0754934,0.003601155,0.002940792,0.0002073053,0.001422479,4.767365E-05,0.00122964,0.0004101106,0.0002845648,0.02453188,0.000175857,0.0009612885,0.0003209449,3.226166E-06,2.531168E-05,0.001789332,0.06996167,0.01255414,0.2155419,0.002608728,0.01492001,0.001047141,0.006526015,0.01029435,10.08859,0.0001479289,0.01690307,0.1426026,1.864576,0.1515032,0.0002389474,0.0003124919,0.01090748,0.1466877,0.3841055,0.08959302,0.03155388,0.04564905,0.07509706,0.03895923,0.0001548001,2.271108,0.006607088,0.002924421,0.04468575,0.08240274,19.1983,2.161588,4.157686,4.854471,8.836933,5.97473,6.875535,13.21854
244,0.02537561,0.001325105,0.001493526,0.03748453,0.02954177,0.1901698,0.009502006,0.002771537,0.05651343,0.001825038,0.009505738,0.002735023,0.0003067245,0.02356065,0.02043696,0.00159903,0.000617146,0.05656681,0.001252111,0.02915551,7.039879E-05,0.02905129,5.109856E-05,0.01326732,0.0754282,0.003761666,0.002962063,0.0002077956,0.001462184,4.761081E-05,0.001226516,0.000425716,0.0002842016,0.02639274,0.0001861804,0.0009681093,0.0003232431,3.203791E-06,2.546137E-05,0.001782737,0.07048582,0.012917,0.2157743,0.002618054,0.01480133,0.001045311,0.006473289,0.01036102,10.15221,0.0001475074,0.01688965,0.1413524,1.836893,0.1512188,0.0002385474,0.000318861,0.01074403,0.1436414,0.3642792,0.07786667,0.03160214,0.04323942,0.07889955,0.03947138,0.0001537299,2.136843,0.007009479,0.002777797,0.04261525,0.08007226,18.23411,2.100439,3.568593,4.43494,10.63767,6.943155,9.328108,15.56061
245,0.02537867,0.001322991,0.001492712,0.03752106,0.02955315,0.1901454,0.009502837,0.002763671,0.05647923,0.001825184,0.009490682,0.002735093,0.0003049232,0.02354453,0.02062955,0.001590436,0.0006231135,0.05655793,0.00125187,0.02976681,6.859205E-05,0.02937647,4.983406E-05,0.01330977,0.07536598,0.003879935,0.002992513,0.0002077713,0.001501699,4.723831E-05,0.001223613,0.0004365673,0.0002835887,0.02860476,0.0001987909,0.001030442,0.0003294664,3.170651E-06,2.551845E-05,0.001774526,0.07108511,0.01202761,0.2162941,0.002634069,0.01470339,0.001045914,0.006498449,0.01043151,10.05086,0.0001472072,0.01687181,0.1402547,1.818036,0.1506614,0.0002378648,0.0003167912,0.01060016,0.1553936,0.3564678,0.06807783,0.0329243,0.0416998,0.07686473,0.03900769,0.0001531368,1.993914,0.008044616,0.002864082,0.03937932,0.07793605,17.73294,2.077876,3.560496,4.522551,12.82879,6.762322,12.42086,19.78542
246,0.02538236,0.001320687,0.001491056,0.03753757,0.02956914,0.1901916,0.009502742,0.002757279,0.05644395,0.001825301,0.00951861,0.002734496,0.0003039584,0.02353194,0.02079596,0.00158252,0.000627847,0.05501096,0.001253229,0.02970181,6.583723E-05,0.02918709,4.920748E-05,0.01329138,0.07533486,0.003740849,0.003018897,0.0002099587,0.00150227,4.679464E-05,0.001222175,0.0004302679,0.0002832465,0.02801019,0.0002085072,0.001148529,0.0003443368,3.137197E-06,2.560537E-05,0.001767557,0.07153951,0.01067366,0.2178234,0.002644898,0.01464118,0.00104852,0.006653893,0.01044137,9.903895,0.0001468673,0.01686343,0.1398604,1.815154,0.149471,0.0002368543,0.0003086941,0.01060244,0.182763,0.3713597,0.06240632,0.0355511,0.04154988,0.07027389,0.03785422,0.00015314,1.898126,0.009105965,0.002848969,0.03370402,0.07659969,17.55182,1.93002,4.147538,5.153392,14.52104,5.351987,14.22544,25.05301
247,0.02538942,0.001318576,0.001489119,0.03753493,0.02958868,0.1904944,0.009504207,0.002751956,0.05641679,0.00182575,0.009593144,0.002734708,0.0003035432,0.02351022,0.0207317,0.001571226,0.0006251155,0.05302495,0.00125486,0.02876004,6.10027E-05,0.02816269,4.733284E-05,0.01305336,0.0753508,0.003490383,0.003011897,0.0002098749,0.001469333,4.6521E-05,0.001220692,0.0004171891,0.0002826858,0.0261744,0.000178299,0.001075443,0.0003319918,3.112805E-06,2.462496E-05,0.001756345,0.07116453,0.009355453,0.2198185,0.002638855,0.01457703,0.001032942,0.00661639,0.01029223,9.754913,0.0001463256,0.01687471,0.1401701,1.829499,0.1475866,0.0002351582,0.000300005,0.01055752,0.2135054,0.3890173,0.06171433,0.03830168,0.0422519,0.0632211,0.03651252,0.0001533648,1.853377,0.009644121,0.002701264,0.02873906,0.07636074,17.65692,1.747608,5.222266,6.096664,15.94486,4.239049,15.2063,28.63293
248,0.02539908,0.001316505,0.001487574,0.03752027,0.02960691,0.1909402,0.009507756,0.002747092,0.05639834,0.001826381,0.009692008,0.002734838,0.0003033318,0.02348384,0.02060042,0.001558342,0.0006194614,0.05096577,0.001256051,0.02755776,5.727546E-05,0.02715339,4.663799E-05,0.01281361,0.07539079,0.003210942,0.002991652,0.0002109458,0.001421818,4.651623E-05,0.001221714,0.0004021882,0.0002818296,0.02422576,0.0001422872,0.00100373,0.000330569,3.104177E-06,2.334714E-05,0.001737316,0.07007065,0.008181301,0.2219904,0.002617607,0.01450866,0.001011232,0.006316622,0.0100517,9.605771,0.0001457283,0.01688766,0.1409564,1.856946,0.145925,0.0002333432,0.000291097,0.01028206,0.2382216,0.4165903,0.06754679,0.04148705,0.04451438,0.05641686,0.03514393,0.0001513414,1.866487,0.01004995,0.00251591,0.02414046,0.07733312,17.99145,1.561159,6.686791,7.116186,16.50847,3.576984,14.43495,30.83791
249,0.02541241,0.001314389,0.001487106,0.03750274,0.02962269,0.1914441,0.009513424,0.002741856,0.05638787,0.001826982,0.009791365,0.002733754,0.0003030784,0.02346508,0.02070058,0.0015467,0.0006186509,0.04894251,0.001256482,0.02742332,5.534422E-05,0.0270989,4.612641E-05,0.01258416,0.07540629,0.003108204,0.002959005,0.0002147361,0.001393046,4.66992E-05,0.001225588,0.0003872954,0.0002807222,0.02385812,0.0001178606,0.0009568213,0.0003191185,3.11519E-06,2.298363E-05,0.001718299,0.06888998,0.007173114,0.2241526,0.002589218,0.01444596,0.0009894373,0.006027029,0.009792114,9.434669,0.0001447905,0.01688894,0.1419377,1.888281,0.1470685,0.0002320264,0.0002817577,0.009988298,0.2450051,0.439791,0.0797873,0.04213392,0.04610923,0.05025109,0.03379439,0.0001471344,1.92696,0.01157146,0.003175978,0.02032771,0.07922337,18.46947,1.477925,8.163474,7.895642,16.51713,3.121967,13.27568,30.52857
250,0.0254237,0.001312262,0.001488023,0.03748198,0.02963045,0.1917584,0.009520628,0.002735723,0.05638061,0.001827636,0.009791913,0.002732141,0.0003020828,0.02344371,0.0208985,0.001537402,0.0006233839,0.04948778,0.001256007,0.02787747,5.44209E-05,0.02679696,4.583468E-05,0.01237752,0.07535385,0.003318024,0.002967897,0.0002146401,0.001433277,4.664821E-05,0.001226401,0.0003922971,0.0002792662,0.02523776,0.0001053551,0.0009053034,0.0003174041,3.143712E-06,2.29195E-05,0.001702422,0.06765423,0.00756712,0.2256138,0.002561898,0.01438452,0.00097186,0.005774005,0.009543484,9.45574,0.00014417,0.01686719,0.1427351,1.9128,0.1502805,0.0002323484,0.0002732563,0.009606468,0.2350332,0.4500518,0.09107623,0.03891209,0.0458979,0.05372988,0.03472807,0.0001436975,1.991582,0.01344196,0.004097922,0.02783569,0.08112701,19.41429,1.755638,9.124807,8.004158,15.06892,2.742024,11.0992,29.17204
251,0.02543579,0.001310366,0.001490164,0.03747244,0.02963554,0.1919917,0.009527995,0.002730062,0.05637842,0.001828346,0.009749574,0.002732023,0.0003008838,0.02342178,0.02112704,0.001529319,0.0006299281,0.05104792,0.001256099,0.02839784,6.028318E-05,0.02687798,4.792173E-05,0.01228113,0.07529271,0.003481914,0.002985886,0.0002124698,0.001474384,4.653867E-05,0.001228571,0.0004064838,0.0002780164,0.02633386,0.0001010852,0.0008741339,0.0003001245,3.18545E-06,2.297668E-05,0.001696807,0.06666756,0.008408692,0.2262037,0.002534081,0.01436865,0.0009552424,0.005672202,0.009341842,9.562539,0.0001441801,0.01684376,0.1432841,1.928895,0.1545713,0.0002334097,0.0002756749,0.009364345,0.2131412,0.4575168,0.1036559,0.03893208,0.04842491,0.06072306,0.03643277,0.0001418524,2.090294,0.01353686,0.004424341,0.03663233,0.08283772,20.12184,2.06952,9.160237,7.692782,12.59234,2.578924,8.638548,25.66504
252,0.02545183,0.001308713,0.001492956,0.03748336,0.02964235,0.1922491,0.009535643,0.00272553,0.05638226,0.001829117,0.009705273,0.002734547,0.0002996818,0.0234006,0.02135826,0.001522086,0.0006369979,0.05138429,0.001257172,0.02773952,6.381877E-05,0.02697024,4.987268E-05,0.01228424,0.07528171,0.003339678,0.002984029,0.0002099512,0.001473427,4.67433E-05,0.00123103,0.0004104441,0.0002773467,0.02506911,0.0001151429,0.0008691352,0.0002903457,3.23012E-06,2.312977E-05,0.00169126,0.06597917,0.009164572,0.2264456,0.002510686,0.01433334,0.0009477867,0.005699793,0.009187891,9.658121,0.0001442519,0.01683228,0.1436978,1.9367,0.1566729,0.0002346014,0.000283966,0.009407048,0.1887259,0.448124,0.1112729,0.03829188,0.04940015,0.06337833,0.03724562,0.0001404675,2.232797,0.01133949,0.00372196,0.03944577,0.08428383,20.68769,2.169836,8.253198,7.187967,9.71663,2.889038,6.180136,20.97298
253,0.0254723,0.001307259,0.001495854,0.0375222,0.02965258,0.1925933,0.009543604,0.002719723,0.05637734,0.001830004,0.009656277,0.002738795,0.0003020358,0.02340461,0.02095504,0.001520462,0.000647134,0.05068575,0.001259822,0.02624036,6.917248E-05,0.0277543,4.868188E-05,0.01230562,0.07532951,0.00296356,0.002928961,0.000206642,0.001393715,4.686651E-05,0.001233033,0.0004026727,0.0002773076,0.02285141,0.0001255165,0.0008818783,0.0002861399,3.263282E-06,2.333072E-05,0.001683992,0.06536113,0.009354602,0.2266031,0.002485956,0.01426277,0.0009433463,0.00563151,0.009059315,9.667548,0.0001438978,0.01680268,0.1440876,1.934926,0.1556569,0.0002355262,0.0002937865,0.009362378,0.1648776,0.4173263,0.1097049,0.03561916,0.04778514,0.06185653,0.03704008,0.000137861,2.378644,0.008654038,0.002525414,0.03610964,0.0852174,21.10847,2.037442,6.707259,6.594018,7.727957,3.704182,4.747243,16.01244
254,0.02548841,0.001305924,0.001498392,0.03757931,0.02966319,0.1927501,0.009549293,0.002711281,0.05635593,0.001830905,0.009569716,0.002741574,0.0003053111,0.0234124,0.02044399,0.001519797,0.0006579847,0.05121265,0.001261063,0.02575195,7.148681E-05,0.02815372,4.345236E-05,0.01218577,0.07534257,0.002831122,0.002872167,0.0002073851,0.001345158,4.694151E-05,0.001233542,0.0003961164,0.0002773346,0.02142509,0.0001352284,0.0008929863,0.0002778495,3.276776E-06,2.357876E-05,0.001683443,0.06520623,0.01001618,0.2267133,0.002474697,0.01419254,0.0009446989,0.005650059,0.009039595,9.766658,0.0001433594,0.01676111,0.1435816,1.916451,0.1558397,0.0002360019,0.0003032069,0.009357659,0.1478559,0.377227,0.1020614,0.03255781,0.0449437,0.06419922,0.03732068,0.0001404201,2.401618,0.006580166,0.002234966,0.03537573,0.08473043,20.48457,1.968472,5.073059,5.714654,7.284053,4.874641,4.816643,12.6865
255,0.02550009,0.001304564,0.001500014,0.03764108,0.0296741,0.1927609,0.009552597,0.002701511,0.05632214,0.001831781,0.009475598,0.002742987,0.0003086837,0.02341877,0.01994565,0.001518993,0.0006688057,0.05262053,0.001260944,0.02601233,7.501974E-05,0.02861074,4.010766E-05,0.01217946,0.07530721,0.002917315,0.002833113,0.0002111165,0.001352659,4.683176E-05,0.001232092,0.0003962494,0.0002773454,0.02118478,0.0001420365,0.0009350496,0.0002769608,3.266128E-06,2.384982E-05,0.001688718,0.06543477,0.01071999,0.2268157,0.002475376,0.01411868,0.0009486482,0.005710747,0.009132781,9.870256,0.0001426473,0.01671849,0.1424077,1.887283,0.1558197,0.0002360008,0.0003115772,0.00934703,0.1379998,0.3402297,0.09284748,0.0305452,0.04186222,0.0677413,0.03769715,0.0001424357,2.317101,0.005276698,0.002157808,0.03462089,0.082986,19.45019,1.904217,3.862549,4.902083,7.913864,6.277529,5.912899,12.17868
