"<HEADER software/>"
EwEVersion,"6.7.0.17868 (compiled 5/31/2022)"
Date,"8/10/2023 9:54:36 AM"
"<HEADER ecopath/>"
ModelName,1
"<HEADER ecosim/>"
EcosimScenario,sim-spa_01
TimeSeries,-
StartYear,1980
"<HEADER ecospace/>"
EcospaceScenario,spa_00
MapRows,53
MapCols,131
MapCellLength,14.84601
MapCellSize,0.1335878
MapLatitude,31.00668
MapLongitude,-98
NoActiveCells,5258
EcoSpaceTimeStepLength,0.0833333358168602
CoordinateSystemWKT),"GEOGCS['WGS 84', DATUM['WGS_1984', SPHEROID['WGS 84',6378137,298.257223563, AUTHORITY['EPSG','7030']], AUTHORITY['EPSG','6326']], PRIMEM['Greenwich',0, AUTHORITY['EPSG','8901']], UNIT['degree',0.01745329251994328, AUTHORITY['EPSG','9122']], AUTHORITY['EPSG','4326']]"
"<HEADER end/>"

Data,"Average biomass across modeled area"
"Modeled area km2",494806.705026413
"Number of cells",2245

TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
21,0.03590556,0.01228404,0.009561757,0.05019515,0.0593502,0.4143754,0.009988395,0.003854841,0.06114394,0.01037854,0.03562629,0.002505674,0.002562432,0.009846734,0.03706948,0.003855805,0.007774487,0.0902079,0.006816388,0.02888346,0.0009512326,0.3044507,0.00176335,0.2307581,0.1284383,0.001214197,0.002881944,0.0004926972,0.004277163,2.055256E-05,0.01464971,0.0001995438,0.002259673,0.01774625,0.004611555,0.1128655,0.08154786,0.1393032,0.002225967,0.01259675,0.3298288,0.06175628,0.1289956,0.04755232,0.04900578,0.05510698,0.3838828,0.07832185,16.59826,0.000567476,0.04932504,0.1839845,0.03547694,0.05921335,0.008232128,0.01091253,0.5218501,2.185265,5.06562,2.215421,1.129528,1.073709,0.5916125,0.05674671,0.01230048,1.628877,0.008195961,0.01724477,0.1192487,0.1547802,46.27433,7.152198,12.66456,15.38287,33.93493,4.542358,25.67958,56.06438
22,0.03590859,0.01227855,0.009558167,0.05021549,0.05941777,0.4143919,0.009992101,0.003854385,0.06115632,0.01035134,0.03521951,0.002498251,0.002561186,0.00993582,0.03627167,0.003858965,0.00776357,0.09008934,0.006813984,0.02883331,0.0009563331,0.3043457,0.001761716,0.2299236,0.128451,0.001212845,0.002881875,0.0004927201,0.00427404,2.058702E-05,0.01461745,0.0001994156,0.002257666,0.01769849,0.004693619,0.1122003,0.08159672,0.139317,0.002225165,0.01259014,0.329329,0.06143623,0.1291568,0.04751465,0.04904598,0.05512033,0.3807509,0.07820397,16.60211,0.000567196,0.04909436,0.1839776,0.03556067,0.05931946,0.008228524,0.01092382,0.5223608,2.18838,5.062291,2.21566,1.130154,1.072677,0.592754,0.05669941,0.01230969,1.629555,0.008187593,0.01723315,0.1190891,0.154486,46.27216,7.152127,12.66312,15.38289,33.93456,4.544086,25.67983,56.06404
23,0.03591162,0.01227319,0.009554611,0.05023598,0.05948485,0.4144078,0.009995736,0.003853931,0.06116858,0.01032429,0.03484501,0.002491056,0.002559866,0.01002572,0.03551432,0.003862009,0.00775251,0.08997564,0.006811718,0.02878672,0.0009581883,0.3042942,0.001756746,0.2291486,0.1284641,0.001210479,0.002882917,0.0004928144,0.00427023,2.050609E-05,0.01458598,0.0001992862,0.002255655,0.01765409,0.0047982,0.1113895,0.08164935,0.1393314,0.002224423,0.01258404,0.3288428,0.06114094,0.1293284,0.04747941,0.04908796,0.0551388,0.3777975,0.07809411,16.60669,0.0005669213,0.04888194,0.1839754,0.03564878,0.05943665,0.008224945,0.01093619,0.5229581,2.191763,5.060298,2.21672,1.129971,1.071037,0.5939331,0.05665597,0.01231963,1.630227,0.008181034,0.01722483,0.1189658,0.1542214,46.26971,7.151982,12.66027,15.38284,33.93412,4.546802,25.6801,56.06438
24,0.03591464,0.01226792,0.009551089,0.05025637,0.05955186,0.4144237,0.009999327,0.003853522,0.0611808,0.01029737,0.03450003,0.002484096,0.002558455,0.01011642,0.03479502,0.003864929,0.007741323,0.0898667,0.006809602,0.02874382,0.000961377,0.3042311,0.001776883,0.2284336,0.1284776,0.001212102,0.002879507,0.0004928989,0.004266698,2.056537E-05,0.01455217,0.0001991591,0.002253646,0.017613,0.004836283,0.1105938,0.08167047,0.1393456,0.002223731,0.01257856,0.3283746,0.06086659,0.1295108,0.04744675,0.04913171,0.0551614,0.3750119,0.07799219,16.61215,0.0005666529,0.04868654,0.183978,0.03574058,0.05956309,0.008221397,0.01094954,0.5236316,2.194425,5.059851,2.217108,1.129128,1.070614,0.5951453,0.05661606,0.01233007,1.630833,0.008175869,0.01721851,0.1188721,0.1539836,46.26707,7.151875,12.6565,15.38282,33.93395,4.551019,25.68107,56.06509
25,0.03591774,0.01226277,0.009547607,0.05027684,0.05961844,0.414496,0.01000383,0.003857584,0.06119969,0.01027061,0.03419186,0.002477976,0.002556566,0.01020793,0.03392123,0.003870681,0.007730046,0.08977926,0.006809592,0.02884039,0.0009650074,0.3043543,0.001781098,0.2278129,0.1284853,0.001226509,0.002878952,0.0004930951,0.004267194,2.067474E-05,0.01451951,0.0001990266,0.002255353,0.01755759,0.004846386,0.1097909,0.08191079,0.1393587,0.002222733,0.0125873,0.3276831,0.06071414,0.1297027,0.04742947,0.04945752,0.05523211,0.3727784,0.07800688,16.61767,0.0005662657,0.0485239,0.1840034,0.03583878,0.05969748,0.008217878,0.01096374,0.5243471,2.195984,5.060333,2.213739,1.128123,1.070413,0.5963758,0.05652782,0.01233946,1.63131,0.008169617,0.01724867,0.1187668,0.153713,46.26284,7.151741,12.65201,15.38288,33.93406,4.553078,25.68269,56.06715
26,0.03592092,0.01225772,0.009544141,0.05029729,0.05968465,0.4145841,0.01000854,0.003863006,0.06122037,0.01024398,0.03391068,0.002472259,0.002554473,0.01030025,0.03303443,0.00387775,0.007718742,0.08970053,0.006810275,0.0289765,0.0009636268,0.3045011,0.001763807,0.2273004,0.1284917,0.001238649,0.002880889,0.0004937304,0.004266765,2.068696E-05,0.0144865,0.0001988952,0.002258261,0.01750163,0.004862727,0.1089554,0.08216166,0.1393716,0.00222169,0.01260037,0.3269289,0.06060413,0.1299049,0.04741822,0.04986953,0.05531916,0.3707963,0.07805794,16.6235,0.00056585,0.04838116,0.1840387,0.03594231,0.05984129,0.008214384,0.01097896,0.525133,2.196832,5.05764,2.216492,1.128266,1.069447,0.5976219,0.05642882,0.01234891,1.631628,0.008164088,0.01727809,0.1186752,0.1534516,46.25771,7.151643,12.64778,15.38309,33.93425,4.553967,25.68384,56.0701
27,0.03592419,0.01225279,0.009540706,0.05031781,0.05975074,0.4146762,0.01001325,0.003868797,0.06124149,0.01021749,0.03365212,0.002466796,0.002552244,0.01039346,0.03217826,0.003885176,0.007707449,0.08962774,0.006811241,0.02911901,0.0009652625,0.3046649,0.001763179,0.2268376,0.1284984,0.001248644,0.002882454,0.0004937874,0.004263524,2.076924E-05,0.01445307,0.0001987667,0.002261548,0.01744959,0.004843893,0.1081859,0.08242592,0.1393839,0.002220679,0.01261464,0.3261723,0.06051138,0.1301184,0.04741003,0.05030357,0.05541139,0.3689688,0.07811953,16.62965,0.0005654348,0.04825543,0.18408,0.03605115,0.05999528,0.008210918,0.0109952,0.525989,2.189205,5.07295,2.209317,1.131309,1.065992,0.5988819,0.05633121,0.01235856,1.6318,0.008159644,0.01729819,0.118603,0.153212,46.25179,7.151549,12.64255,15.38332,33.93464,4.554739,25.68563,56.07233
28,0.0359276,0.01224798,0.009537281,0.05033823,0.05981652,0.4147722,0.01001796,0.003874657,0.06126271,0.01019112,0.03341354,0.002461546,0.002549932,0.01048755,0.03136405,0.003892278,0.007696173,0.08955932,0.006812398,0.0292572,0.0009641354,0.3047899,0.00175928,0.2263897,0.1285058,0.001257752,0.002883778,0.0004940318,0.004260871,2.077172E-05,0.01442041,0.0001986408,0.002264936,0.01740184,0.004877094,0.1073987,0.08266295,0.1393949,0.002219744,0.01262908,0.3254297,0.06042699,0.1303422,0.04740418,0.05073917,0.05550521,0.3672491,0.07818211,16.63613,0.0005650278,0.04814319,0.1841245,0.03616503,0.06015917,0.008207477,0.01101246,0.5269218,2.188881,5.07737,2.207585,1.128704,1.067131,0.6001468,0.05623895,0.01236857,1.631823,0.008156095,0.01730985,0.1185493,0.1529963,46.24518,7.151504,12.64114,15.38359,33.93467,4.553653,25.68699,56.07483
29,0.03593105,0.01224326,0.009533907,0.05035887,0.05988222,0.4148689,0.01002264,0.003880489,0.06128425,0.01016493,0.03319269,0.002456495,0.002547541,0.01058253,0.03059332,0.003899212,0.007684933,0.08949413,0.006813684,0.02938794,0.0009626616,0.3049119,0.001755865,0.2259992,0.1285136,0.001266023,0.002885425,0.0004933008,0.004259943,2.074748E-05,0.01438699,0.0001985168,0.002268297,0.01735845,0.004910118,0.1065745,0.08289863,0.1394045,0.00221888,0.01264327,0.3247029,0.06034691,0.130576,0.04740039,0.05116935,0.05559879,0.3656213,0.07824294,16.64311,0.0005646321,0.04804252,0.1841722,0.03628322,0.06033181,0.008204071,0.01103064,0.5279229,2.195415,5.071297,2.206713,1.129886,1.067313,0.6014146,0.05615295,0.01237895,1.631786,0.008153249,0.01731582,0.1185114,0.1528042,46.23808,7.151457,12.64096,15.38378,33.93483,4.550343,25.68833,56.07676
30,0.03593471,0.01223866,0.009530533,0.05037946,0.05994762,0.4149686,0.01002732,0.003886263,0.06130574,0.01013885,0.03298816,0.002451627,0.002545505,0.01067844,0.02986453,0.003906044,0.007673753,0.08943266,0.006815097,0.02951091,0.0009650763,0.3050456,0.00175146,0.2256484,0.128522,0.001270712,0.002890197,0.0004932436,0.004258971,2.069702E-05,0.01435521,0.0001983954,0.002271627,0.01731948,0.004951973,0.1057028,0.08312524,0.139412,0.0022181,0.01265719,0.3239954,0.06026907,0.1308203,0.04739868,0.05159251,0.05569175,0.3640764,0.07830179,16.65059,0.0005642482,0.04795241,0.1842231,0.03640577,0.06051228,0.008200685,0.01104965,0.5289925,2.191199,5.074823,2.209712,1.129801,1.066768,0.6026757,0.05607345,0.01238961,1.631736,0.008150963,0.01731846,0.1184853,0.1526339,46.23035,7.151433,12.64094,15.38386,33.93475,4.545796,25.68918,56.07815
31,0.03593864,0.01223419,0.009527195,0.05040015,0.06001269,0.4150697,0.01003196,0.003891979,0.06132736,0.0101129,0.03279861,0.002446947,0.00254352,0.01077526,0.02917508,0.003912863,0.007662647,0.08937471,0.006816608,0.0296263,0.0009627162,0.3051543,0.001749603,0.2253267,0.128531,0.001279857,0.002890347,0.000493101,0.004258838,2.078161E-05,0.01432246,0.0001982776,0.002274911,0.01728433,0.004976945,0.1049518,0.08332763,0.1394189,0.002217396,0.01267088,0.3233071,0.06019476,0.131074,0.04739885,0.05200793,0.05578388,0.3626102,0.0783581,16.65826,0.0005638779,0.04787204,0.1842768,0.03653231,0.06070092,0.008197329,0.01106943,0.5301222,2.190764,5.083309,2.202252,1.130251,1.066158,0.6039311,0.05600019,0.01240053,1.631676,0.008149235,0.01731906,0.118467,0.1524831,46.22203,7.151343,12.64286,15.38382,33.93462,4.541777,25.68969,56.0782
32,0.03594271,0.01222982,0.009523875,0.05042066,0.06007768,0.4151734,0.01003661,0.003897644,0.06134928,0.01008711,0.03262287,0.002442449,0.002541486,0.01087302,0.02852222,0.003919624,0.007651627,0.08931948,0.006818264,0.02973474,0.0009688142,0.3052711,0.001752816,0.2250083,0.1285406,0.001288766,0.002891356,0.0004926753,0.004258429,2.087621E-05,0.01428962,0.0001981615,0.002278164,0.01725285,0.00490752,0.1043651,0.08351472,0.139425,0.002216776,0.0126843,0.3226331,0.06012229,0.1313361,0.047401,0.05241538,0.05587536,0.3612143,0.07841167,16.66614,0.000563518,0.04780085,0.1843321,0.03666287,0.06089715,0.008193989,0.01108983,0.5313587,2.187008,5.089796,2.201139,1.128924,1.066264,0.6051804,0.05593278,0.01241159,1.631635,0.008147919,0.01731849,0.1184536,0.1523498,46.2133,7.151193,12.64612,15.38358,33.93409,4.537361,25.68909,56.07804
33,0.03594698,0.01222553,0.009520584,0.0504415,0.06014248,0.4152797,0.01004126,0.003903254,0.06137124,0.01006147,0.03245972,0.002438127,0.002539418,0.01097172,0.02790373,0.003926365,0.007640693,0.08926712,0.006820098,0.02983664,0.0009702765,0.3053906,0.001754978,0.2247389,0.1285511,0.00129359,0.002895976,0.0004928907,0.004258335,2.078717E-05,0.0142559,0.0001980467,0.002281373,0.0172245,0.004905693,0.1037157,0.08372051,0.1394308,0.002216232,0.01269746,0.3219743,0.06005315,0.1316067,0.04740501,0.05281531,0.0559654,0.359887,0.07846326,16.67418,0.0005631702,0.04773814,0.18439,0.03679705,0.0611003,0.008190696,0.01111082,0.5326582,2.182796,5.09006,2.207252,1.12744,1.065342,0.606416,0.05587103,0.01242279,1.631651,0.008146936,0.01731731,0.1184437,0.1522322,46.20433,7.150948,12.65057,15.38315,33.93388,4.533092,25.68806,56.07647
34,0.03595153,0.01222136,0.009517325,0.05046227,0.06020708,0.4153894,0.01004589,0.00390882,0.0613935,0.01003598,0.03230844,0.00243399,0.002537309,0.01107135,0.02731744,0.003933042,0.007629855,0.08922131,0.006822061,0.02993262,0.0009724291,0.3054915,0.001756801,0.2244968,0.128562,0.001298183,0.002899704,0.0004933605,0.004258085,2.088593E-05,0.01422171,0.0001979368,0.002284519,0.01719886,0.004838184,0.1033237,0.08394751,0.1394363,0.002215775,0.01271044,0.321332,0.05998778,0.1318856,0.04741109,0.05320773,0.05605406,0.3586245,0.07851272,16.68197,0.000562833,0.04768336,0.1844499,0.03693535,0.06131057,0.008187415,0.01113224,0.5340099,2.192108,5.08299,2.203815,1.127606,1.064541,0.6076334,0.05581449,0.01243391,1.631751,0.008146257,0.01731567,0.1184355,0.1521288,46.19492,7.150553,12.65475,15.38245,33.93333,4.530222,25.68739,56.07371
35,0.03595633,0.0122173,0.009514075,0.05048331,0.06027152,0.4155017,0.01005052,0.003914359,0.06141608,0.01001063,0.03216814,0.002430355,0.002535183,0.01117196,0.02676098,0.003939619,0.007619129,0.08917914,0.006824181,0.03002303,0.0009720669,0.305608,0.001747791,0.2242742,0.1285737,0.001304621,0.002901377,0.0004936447,0.004258991,2.088026E-05,0.01418837,0.0001978324,0.002287626,0.01717571,0.004814621,0.1029002,0.08427604,0.1394422,0.002215402,0.01272327,0.3207133,0.05992303,0.1321728,0.04741892,0.05359279,0.05614143,0.357445,0.07855994,16.68951,0.0005625077,0.04763619,0.1845115,0.03707683,0.06152628,0.008184167,0.01115407,0.5354036,2.189447,5.086442,2.201684,1.128501,1.063938,0.6088312,0.05576298,0.01244479,1.631932,0.00814573,0.01731377,0.1184286,0.1520377,46.1846,7.150015,12.65422,15.38165,33.93348,4.529929,25.68632,56.07227
36,0.03596138,0.01221333,0.009510858,0.05050424,0.06033581,0.4156164,0.01005515,0.003919852,0.06143897,0.009985414,0.0320378,0.002426969,0.002533037,0.01127354,0.02623264,0.003946195,0.007608504,0.0891398,0.006826413,0.0301084,0.0009736273,0.3057166,0.001752769,0.2240609,0.1285858,0.001307351,0.002904852,0.0004937415,0.004260578,2.100314E-05,0.01415429,0.000197732,0.002290678,0.01715476,0.004840726,0.1023159,0.08457947,0.1394477,0.002215099,0.01273597,0.3201135,0.05986052,0.1324681,0.04742884,0.05397047,0.05622701,0.3563281,0.07860511,16.69736,0.0005621923,0.04759594,0.1845743,0.03722126,0.06174682,0.008180939,0.01117624,0.5368279,2.183474,5.090303,2.202269,1.127746,1.063904,0.6099993,0.0557159,0.01245535,1.63211,0.008145303,0.0173117,0.1184225,0.1519576,46.17331,7.149415,12.65353,15.38068,33.93355,4.532487,25.68695,56.07005
37,0.03596666,0.01220948,0.009507663,0.05052534,0.06039987,0.4157111,0.0100592,0.003920546,0.06144975,0.009960381,0.03204925,0.002425194,0.00253103,0.01137623,0.02567465,0.003949203,0.007597983,0.08894916,0.006829088,0.03011974,0.0009785356,0.3055249,0.001818719,0.2240878,0.1285825,0.001304512,0.002903118,0.0004934567,0.004259982,2.104473E-05,0.01412075,0.0001976645,0.002291293,0.01700801,0.004977931,0.1018582,0.08471842,0.1394953,0.002213971,0.01272704,0.3192532,0.05950778,0.1327705,0.04736357,0.05414161,0.05627126,0.3552723,0.07853428,16.70393,0.0005617326,0.04763255,0.1845248,0.03736542,0.06197067,0.008177738,0.01119866,0.5382601,2.181197,5.087898,2.20502,1.126021,1.064561,0.6111406,0.05562332,0.01246412,1.632257,0.008165544,0.01766161,0.1186778,0.1519465,46.16101,7.148839,12.65301,15.3798,33.93379,4.537377,25.68797,56.07069
38,0.03597216,0.01220571,0.009504463,0.05054638,0.06046377,0.4158016,0.01006309,0.003919749,0.06145781,0.009935481,0.03210344,0.002423927,0.002529073,0.01147994,0.0251272,0.003951066,0.007587564,0.088718,0.006831903,0.03010885,0.0009784488,0.3053943,0.001866532,0.224093,0.1285756,0.001300907,0.002902096,0.0004936712,0.004259029,2.115543E-05,0.01408631,0.0001976089,0.002291107,0.01683605,0.004965879,0.10174,0.08476339,0.1395553,0.002212647,0.01271163,0.3183143,0.05908919,0.133081,0.04727732,0.05424537,0.05630223,0.354277,0.07843131,16.70991,0.0005612363,0.04769446,0.1844423,0.03751221,0.06219863,0.008174562,0.01122134,0.5397096,2.17635,5.090049,2.205674,1.126681,1.06404,0.6122432,0.05552151,0.01247249,1.632373,0.008188474,0.0179899,0.1189699,0.1519604,46.14816,7.14817,12.65084,15.37913,33.93373,4.543432,25.68906,56.07333
39,0.03597795,0.01220202,0.009501305,0.05056762,0.06052741,0.4158947,0.01006694,0.003918525,0.06146529,0.009910716,0.03216762,0.002422725,0.002527119,0.01158468,0.02460211,0.003952547,0.007577265,0.08848209,0.006834733,0.03009293,0.0009827479,0.3052689,0.001903194,0.2240869,0.1285681,0.001298452,0.00290081,0.0004939295,0.004257719,2.122182E-05,0.01405248,0.0001975592,0.002290629,0.01667109,0.005026421,0.1016173,0.08469325,0.1396164,0.002211339,0.01269487,0.3173816,0.05868004,0.1333973,0.04718823,0.05432824,0.0563292,0.3533371,0.07832379,16.71569,0.0005607422,0.04776475,0.184352,0.03766274,0.06243194,0.008171422,0.01124427,0.5411835,2.175161,5.082607,2.213829,1.124012,1.064772,0.613307,0.05542225,0.01248099,1.632471,0.008208597,0.01821631,0.119234,0.1519853,46.13488,7.147611,12.65045,15.37872,33.93359,4.547159,25.69035,56.0766
40,0.03598405,0.01219844,0.009498158,0.05058883,0.06059103,0.4159906,0.01007079,0.003917221,0.06147288,0.009886112,0.03223102,0.00242168,0.002525119,0.0116904,0.0241018,0.003953853,0.007567083,0.08825251,0.006837551,0.03007759,0.0009850431,0.3051663,0.001938771,0.2240937,0.1285611,0.001295859,0.002899222,0.0004931802,0.004258126,2.119452E-05,0.01401608,0.0001975143,0.002290046,0.01652189,0.005045338,0.1016193,0.08455333,0.1396769,0.002210107,0.01267835,0.3164738,0.05829907,0.1337217,0.04710196,0.05440452,0.05635474,0.3524463,0.07822054,16.7214,0.0005602611,0.04783731,0.1842628,0.03781781,0.06267003,0.008168298,0.01126738,0.5426736,2.17575,5.0818,2.212713,1.12364,1.064036,0.614329,0.05532923,0.01248946,1.632554,0.008224763,0.01835308,0.1194561,0.152016,46.12103,7.147082,12.64972,15.37848,33.93353,4.549812,25.69199,56.07975
41,0.03599026,0.01219494,0.009495023,0.05061011,0.06065426,0.4160887,0.01007465,0.003915933,0.06148061,0.009861653,0.03229017,0.002420722,0.002523068,0.01179713,0.02362601,0.003955018,0.007557024,0.08803288,0.006840328,0.03006521,0.000988096,0.3051009,0.001952393,0.2241208,0.1285548,0.001294198,0.002897438,0.0004929734,0.004259313,2.118472E-05,0.01398124,0.0001974724,0.002289398,0.0163892,0.005011383,0.1017446,0.08441314,0.139736,0.002208969,0.01266255,0.3155922,0.05795105,0.1340532,0.04702041,0.0544792,0.05637981,0.3515993,0.07812376,16.72686,0.000559793,0.04791015,0.1841767,0.03797745,0.06291205,0.00816521,0.01129065,0.5441769,2.180103,5.079764,2.209468,1.121814,1.06528,0.615307,0.0552432,0.01249815,1.6326,0.008236982,0.01842998,0.1196386,0.1520511,46.10668,7.146606,12.64964,15.3784,33.93369,4.55149,25.69331,56.08322
42,0.03599664,0.01219153,0.009491912,0.0506314,0.06071747,0.4161886,0.01007851,0.0039147,0.06148863,0.009837325,0.03234416,0.002419809,0.002520994,0.01190488,0.02317379,0.003956077,0.007547092,0.08782364,0.006843099,0.03005511,0.0009904291,0.305018,0.001979892,0.2241295,0.1285489,0.001292057,0.002898784,0.0004930128,0.004260452,2.104021E-05,0.01394598,0.0001974323,0.002288712,0.01627083,0.00502421,0.101886,0.08423201,0.1397943,0.002207922,0.01264766,0.3147387,0.0576355,0.1343918,0.04694404,0.05455416,0.05640413,0.3507864,0.07803383,16.73216,0.0005593487,0.04798258,0.1840944,0.03814096,0.06315869,0.008162159,0.01131402,0.5456924,2.17834,5.075782,2.213624,1.12328,1.063804,0.6162187,0.05516366,0.0125069,1.632581,0.008245957,0.01847101,0.1197882,0.1520886,46.09205,7.146141,12.64905,15.37844,33.93379,4.551559,25.69448,56.08635
43,0.03600315,0.01218821,0.009488824,0.05065276,0.06078031,0.4162908,0.01008235,0.003913541,0.06149698,0.009813159,0.0323931,0.002418961,0.00251888,0.01201365,0.02274373,0.003957006,0.007539607,0.08762503,0.006845879,0.03004693,0.0009937014,0.3049265,0.002001728,0.2241441,0.1285435,0.001291308,0.002898359,0.0004929218,0.004260879,2.0943E-05,0.01390981,0.0001973972,0.002287964,0.01616519,0.005045274,0.1020854,0.08398066,0.1398518,0.002206978,0.01263377,0.3138909,0.05734942,0.1347366,0.04687283,0.05463007,0.05642805,0.350003,0.07794974,16.73728,0.000558921,0.04805421,0.1840156,0.03830798,0.06340862,0.008159115,0.01133746,0.5472153,2.178645,5.075478,2.213303,1.122861,1.06341,0.6170959,0.05509016,0.01251561,1.632488,0.008252406,0.01849287,0.1199106,0.1521287,46.07697,7.14561,12.64728,15.37847,33.93341,4.551116,25.69583,56.08852
44,0.03600998,0.01218495,0.009485737,0.05067416,0.06084321,0.4163958,0.01008623,0.003912627,0.06150552,0.009789174,0.03243754,0.00241816,0.002516748,0.01212345,0.02233441,0.003957849,0.007532716,0.0874361,0.006848633,0.03004059,0.0009905765,0.3049462,0.002007691,0.2241672,0.1285387,0.001288995,0.002899933,0.0004929187,0.004262011,2.104321E-05,0.01387271,0.0001973628,0.002287165,0.01607082,0.005025802,0.1024811,0.08363359,0.1399088,0.002206117,0.01262076,0.3130623,0.05708964,0.135087,0.04680678,0.05470652,0.05645163,0.3492464,0.07787152,16.74213,0.0005585058,0.04812484,0.1839403,0.03847849,0.06366003,0.008156117,0.01136092,0.5487357,2.175787,5.075345,2.213982,1.123723,1.062033,0.6179135,0.05502259,0.01252419,1.632321,0.008256888,0.01850455,0.1200108,0.1521705,46.06131,7.145083,12.64654,15.37856,33.93346,4.550479,25.69734,56.0904
45,0.03601685,0.01218182,0.009482665,0.05069559,0.06090558,0.4165021,0.01009009,0.003911807,0.06151451,0.009765283,0.03247787,0.002417406,0.002514587,0.01223426,0.02194469,0.003958705,0.007526,0.08725677,0.00685139,0.03003563,0.0009925765,0.3049017,0.002025718,0.2241595,0.1285344,0.001285521,0.002902057,0.0004926958,0.004263263,2.107553E-05,0.01383777,0.0001973311,0.002286308,0.01598617,0.004991553,0.1029223,0.08325735,0.1399646,0.002205338,0.01260851,0.3122663,0.05685367,0.135443,0.04674625,0.0547832,0.05647432,0.3485117,0.07779855,16.74667,0.0005581034,0.04819428,0.1838676,0.03865204,0.06391291,0.00815313,0.01138435,0.5502446,2.170707,5.075019,2.214731,1.126023,1.059971,0.618684,0.05496013,0.01253252,1.632111,0.008259876,0.01851081,0.1200928,0.1522142,46.04525,7.144584,12.64795,15.37873,33.934,4.548608,25.69974,56.09229
46,0.03602408,0.01217875,0.009479617,0.05071708,0.06096781,0.4166103,0.01009397,0.003911069,0.06152357,0.009741568,0.03251447,0.002416709,0.002512409,0.01234614,0.02157893,0.003959525,0.007519375,0.08708573,0.006854158,0.03003188,0.0009929397,0.3048927,0.002040112,0.2241674,0.1285304,0.001283329,0.002903808,0.0004926068,0.004263557,2.118063E-05,0.01380134,0.0001973011,0.002285414,0.01590979,0.00497935,0.1034295,0.0828437,0.1400194,0.002204632,0.01259706,0.311492,0.0566395,0.1358051,0.04669033,0.05486053,0.05649595,0.3477988,0.07772968,16.75085,0.0005577133,0.04826252,0.1837976,0.03882848,0.06416503,0.008150183,0.01140774,0.5517373,2.173081,5.074964,2.207546,1.123953,1.061163,0.6194321,0.05490266,0.01254062,1.631904,0.008261759,0.01851407,0.1201601,0.1522588,46.02892,7.144099,12.65188,15.37902,33.93478,4.546357,25.70164,56.09554
47,0.03603137,0.01217575,0.009476586,0.05073855,0.06102982,0.4167197,0.01009783,0.003910372,0.06153291,0.009718015,0.03254769,0.002416054,0.002510207,0.01245902,0.02123183,0.003960315,0.007512805,0.08692265,0.006856925,0.03002909,0.0009958269,0.3049217,0.002046291,0.2241786,0.1285271,0.001281565,0.002904909,0.0004927193,0.004264335,2.123061E-05,0.01376694,0.000197273,0.002284469,0.01584038,0.004945908,0.1040843,0.08232892,0.1400738,0.002203997,0.01258635,0.3107289,0.05643976,0.1361728,0.04663851,0.05493875,0.05651644,0.3471113,0.07766495,16.75464,0.0005573345,0.04832954,0.18373,0.03900828,0.06441756,0.008147258,0.01143106,0.5532087,2.177494,5.067185,2.209224,1.123394,1.060596,0.6201346,0.05485019,0.01254856,1.631755,0.008262859,0.01851579,0.1202159,0.1523046,46.01245,7.143681,12.65765,15.37938,33.93522,4.544174,25.70109,56.09917
